file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
75843999.jpg,1125,2000,"[1066.6303311553, 244.00000000000261, 236.44224786796778, 314.10647682253574]",20-30s,Mongoloid,unmasked,light,Neutral,Female
92955739.jpg,1333,2000,"[576.3798050544386, 677.941936645024, 142.1384951675611, 141.50929106811387]",Teenager,Negroid,unmasked,dark,Neutral,Male
image_2468.jpg,1024,1024,"[121.99999999999974, 141.1313131313127, 618.5353535353527, 815.9898989898992]",Kid,Mongoloid,unmasked,light,Happiness,Male
72510331.jpg,1333,2000,"[1044.2379654150307, 252.99999999999926, 330.76203458496354, 433.6909815834512]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
92962073.jpg,1333,2000,"[929.6024404593122, 169.42432729594339, 164.39755954069014, 225.0000000000008]",20-30s,Caucasian,unmasked,light,Happiness,Male
78976245.jpg,1125,2000,"[932.9113924050635, 201.25316455696208, 231.17721518987256, 304.7468354430379]",Kid,Caucasian,unmasked,light,Neutral,Female
70208971.jpg,2000,1333,"[503.99999999999994, 508.9999999999999, 278.0, 343.99999999999994]",20-30s,Caucasian,unmasked,light,Neutral,Female
12362835.jpg,2000,1331,"[667.6097742568367, 883.3338521485869, 256.39022574316783, 343.4673930080157]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_958.jpg,1024,1024,"[268.7166469893725, 180.32703659976295, 580.0460448642222, 754.9225391779187]",Baby,Caucasian,unmasked,light,Happiness,Male
80292629.jpg,1333,2000,"[763.1126744980947, 190.79265546770674, 316.00000000000114, 346.10975859384365]",20-30s,Mongoloid,unmasked,light,Disgust,Female
68556947.jpg,1200,2000,"[723.9999999999991, 342.00580474934065, 199.99999999999986, 272.9905013192606]",40-50s,Caucasian,unmasked,light,Neutral,Male
56624025.jpg,1333,2000,"[828.1091272818205, 139.46409999999997, 439.53048262065465, 564.2487000000002]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_716.jpg,1024,1024,"[228.3485714285713, 174.25714285714272, 582.0914285714288, 758.1714285714291]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
image_1820.jpg,1024,1024,"[199.48484848484821, 148.1818181818181, 578.8585858585844, 815.3434343434336]",20-30s,Caucasian,unmasked,light,Happiness,Female
60305058.jpg,1335,2000,"[1034.970046853876, 1.2732968035539707e-13, 324.4650305248288, 425.4403873441901]",20-30s,Negroid,unmasked,dark,Happiness,Male
78841225.jpg,334,2000,"[1782.2568443892778, 133.5637139843044, 81.47215253491919, 122.08585099885396]",20-30s,Caucasian,unmasked,light,Happiness,Female
56955902.jpg,1333,2000,"[374.53546917066916, 209.18632057850854, 120.34771058753823, 161.44275352660458]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
19289985.jpg,1333,2000,"[1131.0866535081827, 289.1593879290776, 199.9133464918188, 251.81248478932073]",Teenager,Mongoloid,unmasked,mid-light,Happiness,Female
74573865.jpg,1333,2000,"[465.30984609759565, 209.4735663037074, 321.43120712006237, 421.3846707105074]",20-30s,Caucasian,unmasked,light,Neutral,Male
54700609.jpg,1334,2000,"[1170.8848925828947, 258.1259559930018, 185.11510741710012, 266.8846745548476]",20-30s,Mongoloid,unmasked,light,Neutral,Female
68696433.jpg,1333,2000,"[574.1725631731606, 138.35144836797716, 476.30974730735716, 606.6485516320225]",20-30s,Mongoloid,unmasked,light,Happiness,Female
90593462.jpg,1333,2000,"[577.4940209086603, 307.21681128008555, 381.7882767534267, 538.6645237623416]",20-30s,Mongoloid,unmasked,light,Happiness,Female
65395930.jpg,1125,2000,"[980.9999999999977, 102.00000000000004, 298.99999999999994, 390.0000000000003]",20-30s,Caucasian,unmasked,mid-dark,Neutral,Female
72040837.jpg,1333,2000,"[599.9999999999992, 183.47653914961342, 214.14097920387357, 339.5234608503867]",20-30s,Caucasian,unmasked,light,Happiness,Male
image_8801.jpg,1024,1024,"[239.57919621749417, 149.38061465721037, 555.8368794326237, 789.2482269503547]",20-30s,Caucasian,unmasked,light,Happiness,Female
44619140.jpg,1631,2000,"[914.8628704439856, 175.00000000000009, 288.1371295560157, 411.99999999999966]",20-30s,Mongoloid,unmasked,light,Happiness,Female
74347077.jpg,2000,1333,"[413.00000000000074, 781.000000000003, 222.4363642188203, 301.539474354691]",20-30s,Negroid,unmasked,mid-dark,Happiness,Male
71557581.jpg,2000,981,"[301.22440443812485, 215.61309244304454, 420.51034278804696, 588.4270882246709]",20-30s,Caucasian,unmasked,light,Happiness,Male
61167994.jpg,2000,1333,"[495.5153386911319, 423.76347081937433, 182.15481596546226, 268.81735409687053]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
12666411.jpg,2000,1333,"[512.0415322577564, 732.904454460298, 269.81010584725243, 395.44950663947935]",20-30s,Mongoloid,unmasked,light,Happiness,Male
39822143.jpg,1333,2000,"[713.4732174729515, 345.92106844205375, 349.935721935081, 367.39059683760496]",20-30s,Caucasian,unmasked,light,Neutral,Female
image_5477.jpg,1024,1024,"[202.78014689940213, 165.68822636653601, 576.92426730976, 808.3117736334644]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
81772623.jpg,2000,1333,"[504.11959565603337, 485.8073902055912, 204.68629191994899, 274.7022061334612]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
54847835.jpg,1333,2000,"[833.9598856871743, 139.8071831904593, 254.08022862564795, 362.7444950312913]",Senior,Caucasian,unmasked,light,Happiness,Female
44321739.jpg,1333,2000,"[672.0000000000007, 185.00000000000057, 128.35384916175244, 188.69342179016155]",20-30s,Negroid,unmasked,mid-dark,Happiness,Female
47110454.jpg,2000,1334,"[617.9636254487392, 566.0000000000014, 304.0363745512611, 410.67574421223463]",20-30s,Mongoloid,unmasked,light,Happiness,Female
63583652.jpg,1125,2000,"[272.44251219023965, 0.0, 765.3808441247172, 760.3581419035946]",40-50s,Caucasian,unmasked,light,Neutral,Male
7424210.jpg,1333,2000,"[714.4579565995983, 306.3035599386377, 432.54204340039416, 473.36427192636313]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_3260.jpg,1024,1024,"[230.43192488262903, 179.7417840375585, 574.807511737089, 768.33333333333]",40-50s,Caucasian,unmasked,mid-light,Happiness,Female
image_4512.jpg,1024,1024,"[259.48292682926854, 204.2926829268291, 548.5170731707323, 741.9414634146323]",20-30s,Caucasian,unmasked,light,Happiness,Male
40371997.jpg,1335,2000,"[1357.0036632810445, 131.63397308926966, 219.99185937544635, 227.53589235707932]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
81336870.jpg,1333,2000,"[943.8467569752942, 373.2479480399193, 130.52549045486526, 168.16349908868358]",20-30s,Mongoloid,unmasked,light,Happiness,Female
32817307.jpg,1333,2000,"[1037.5764313761767, 276.44721126378494, 259.9885013707554, 354.4753338881382]",Teenager,Mongoloid,unmasked,light,Neutral,Female
79333229.jpg,556,2000,"[1748.417721518986, 204.3418803418803, 104.43037974683537, 156.82051282051293]",20-30s,Caucasian,unmasked,light,Happiness,Female
83004609.jpg,1333,2000,"[728.0000000000006, 346.99999999999994, 373.0010167999842, 374.99999999999886]",20-30s,Caucasian,unmasked,light,Happiness,Female
63547085.jpg,2000,1333,"[793.0872318291716, 1121.9999999999973, 84.39064360998573, 102.64028242018114]",Kid,Caucasian,unmasked,light,Happiness,Male
72565630.jpg,1333,2000,"[790.4793388429744, 167.54791621679934, 493.6033057851241, 633.4520837831998]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_263.jpg,1024,1024,"[265.0751173708918, 188.30985915492923, 567.6150234741792, 770.1220657276955]",40-50s,Mongoloid,unmasked,light,Happiness,Female
49600530.jpg,1333,2000,"[491.002500625156, 165.99999999999963, 341.99474868717147, 434.99999999999915]",Teenager,Mongoloid,unmasked,light,Happiness,Female
13469455.jpg,1333,2000,"[1141.5309505697, 309.07487092911026, 409.80307367545765, 552.437404073917]",20-30s,Mongoloid,masked,light,Sadness,Male
83341837.jpg,2000,1521,"[295.2341345701722, 819.7126410767247, 177.34026450219773, 237.88506054568893]",20-30s,Caucasian,unmasked,mid-dark,Happiness,Female
82008238.jpg,2000,1333,"[529.8816662180299, 284.0831895957247, 228.28203768506015, 377.9168104042666]",40-50s,Mongoloid,unmasked,light,Neutral,Female
74176750.jpg,2000,1333,"[505.95451327433744, 414.876033057852, 323.3407964601761, 428.5080502449518]",20-30s,Caucasian,unmasked,mid-dark,Neutral,Male
82713975.jpg,2000,1335,"[613.8247203998501, 436.2863085948285, 103.52583880044894, 154.71369140517223]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
75154151.jpg,1333,2000,"[1194.144151685057, 256.9999999999997, 272.26814450479714, 347.79197979243224]",Kid,Caucasian,unmasked,light,Happiness,Female
83402925.jpg,1500,2000,"[859.0073830450791, 255.99999999999955, 296.99261695491936, 423.5010360440473]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
46961701.jpg,784,2000,"[1419.4228681509328, 465.0279117008424, 168.17361001144135, 204.75438430461864]",20-30s,Mongoloid,unmasked,light,Happiness,Male
83367290.jpg,1334,2000,"[742.0068457767753, 128.00000000000003, 337.9917850678714, 374.99999999999994]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_2645.jpg,1024,1024,"[235.45454545454496, 141.0303030303031, 580.4444444444432, 864.7373737373739]",40-50s,Caucasian,unmasked,light,Happiness,Male
66720868.jpg,1319,2000,"[1138.5041626862505, 293.40185705755454, 220.4958373137492, 273.5824400716535]",Kid,Mongoloid,unmasked,light,Neutral,Female
57468019.jpg,1333,2000,"[950.1053826611349, 248.65355110001119, 318.37892346777375, 354.1478828272291]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
60193116.jpg,1333,2000,"[860.6564621333374, 175.51057536289602, 170.40612271998995, 222.69782402624915]",Teenager,Caucasian,unmasked,light,Happiness,Female
66881059.jpg,1334,2000,"[1156.6927383454765, 206.9999999999996, 285.3030422130682, 399.00872108892713]",40-50s,Mongoloid,unmasked,light,Happiness,Female
73530253.jpg,1333,2000,"[581.0000000000007, 119.00000000000001, 523.4361085507878, 683.7692689009893]",Senior,Caucasian,unmasked,mid-light,Sadness,Female
67442722.jpg,1333,2000,"[914.6928985228291, 296.2260449622849, 205.44433750799564, 261.1826366918099]",Senior,Caucasian,unmasked,light,Happiness,Female
44729441.jpg,1333,2000,"[897.3984044995995, 312.4846802680838, 274.6015955004014, 375.00000000000017]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
image_4066.jpg,1024,1024,"[231.26341463414693, 183.6146341463412, 550.7512195121952, 738.6536585365862]",Teenager,Caucasian,unmasked,mid-dark,Neutral,Male
80250075.jpg,1333,2000,"[897.7589499505027, 231.49919022899294, 185.108591757408, 270.3768219847644]",20-30s,Caucasian,unmasked,light,Surprise,Female
image_1024.jpg,1024,1024,"[190.09859154929464, 145.08920187793444, 580.1408450704199, 829.7230046948359]",40-50s,Caucasian,unmasked,light,Neutral,Male
image_374.jpg,1024,1024,"[239.99999999999983, 211.4167650531288, 539.0602125147575, 717.8075560802832]",40-50s,Caucasian,unmasked,mid-light,Happiness,Male
image_8556.jpg,1024,1024,"[195.82392800671698, 175.16614082418099, 595.9169295879105, 821.4600423214117]",40-50s,Caucasian,unmasked,light,Happiness,Male
75770132.jpg,1333,2000,"[870.9770511982252, 179.02903167748931, 232.0826156863901, 292.9709683225103]",20-30s,Caucasian,unmasked,mid-light,Anger,Male
86152944.jpg,1333,2000,"[1422.9477957370395, 712.8384686323457, 297.35341876492896, 200.00466787935585]",20-30s,Caucasian,unmasked,mid-dark,Neutral,Female
84826566.jpg,2000,1333,"[542.3472115500001, 406.0, 458.551714725, 607.2871999999995]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
70097161.jpg,1125,2000,"[851.9999999999967, 151.99999999999994, 353.9999999999975, 535.9999999999997]",20-30s,Negroid,unmasked,dark,Happiness,Male
88195846.jpg,1168,2000,"[1554.0438600157258, 206.06326751896356, 131.16004830384128, 162.27268054336162]",20-30s,Caucasian,unmasked,light,Happiness,Female
66104903.jpg,1333,2000,"[909.0030007501889, 202.9999999999998, 206.99549887471787, 299.99999999999955]",20-30s,Mongoloid,masked,light,Anger,Male
78371019.jpg,1333,2000,"[866.0, 287.9999999999999, 239.15998249026595, 317.1834188865086]",20-30s,Caucasian,unmasked,light,Neutral,Female
87512000.jpg,1800,2700,"[1453.9264017148166, 241.00000000000006, 153.90535392424093, 215.4664383613154]",20-30s,Mongoloid,unmasked,light,Neutral,Male
63977701.jpg,2000,1333,"[482.4693936577563, 406.0, 363.0884270865855, 477.99999999999994]",20-30s,Mongoloid,unmasked,mid-light,Anger,Female
75785119.jpg,1333,2000,"[895.0949512636095, 283.0946775257931, 225.24038989112412, 283.9238866389845]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
44430448.jpg,1333,2000,"[1002.6950722908912, 277.9999999999998, 268.5784681558552, 314.63898200615307]",20-30s,Mongoloid,unmasked,light,Happiness,Female
64656991.jpg,1125,2000,"[1409.0, 35.79085722767295, 143.99999999999994, 195.20914277232743]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
35240507.jpg,1333,2000,"[1291.998749687428, 239.9999999999996, 255.00200050012523, 312.0000000000001]",20-30s,Caucasian,unmasked,light,Neutral,Male
75599938.jpg,2000,1500,"[569.4260761373331, 549.3157238201919, 132.69815519314182, 222.68427617980788]",20-30s,Caucasian,unmasked,light,Anger,Male
68230995.jpg,1333,2000,"[990.4000000000001, 189.0997250000001, 229.94710743801568, 335.769076652892]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
42757145.jpg,2000,1333,"[356.72996827216065, 1014.5496334137936, 143.45104124619093, 182.45036658620683]",40-50s,Mongoloid,unmasked,light,Neutral,Male
60767939.jpg,1333,2000,"[763.5214994005935, 1.1354729612858476e-13, 1009.465853893176, 1113.484880631833]",Kid,Caucasian,unmasked,mid-light,Neutral,Female
image_7794.jpg,1024,1024,"[270.9952718676122, 179.37115839243484, 573.0496453900712, 810.4562647754144]",20-30s,Caucasian,unmasked,light,Neutral,Male
35280323.jpg,1333,2000,"[367.8796315240423, 5.979504209395288e-15, 841.1203684759571, 812.6619999999995]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
45600019.jpg,1333,2000,"[439.5304560759119, 321.2894857667589, 705.8781756963574, 850.1804407713498]",40-50s,Mongoloid,unmasked,mid-light,Disgust,Male
105558873.jpg,1334,2000,"[830.3465469377193, 341.0000000000034, 474.80324035802573, 601.7753027407018]",40-50s,Mongoloid,masked,mid-light,Neutral,Male
3692781.jpg,2000,1329,"[649.259114812199, 423.11184825134416, 148.69433610914692, 181.3723603082243]",20-30s,Mongoloid,unmasked,light,Happiness,Female
67520416.jpg,1335,2000,"[1019.29229929, 3.0000000000000067, 427.707700710003, 478.5611951119627]",20-30s,Mongoloid,unmasked,light,Happiness,Male
4598358.jpg,1331,2000,"[646.9997916521977, 237.00000000000045, 343.9984721161189, 430.0000000000012]",20-30s,Mongoloid,unmasked,light,Happiness,Male
46299088.jpg,2000,1333,"[412.18525063067506, 428.00000000000017, 222.00000000000048, 286.45782696500237]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
76660002.jpg,1533,2000,"[772.0119332673393, 246.9999999999991, 304.34964180690247, 409.999999999999]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
54641843.jpg,1334,2000,"[258.9999999999988, 183.56465119907273, 332.02183793396375, 466.1337674140419]",20-30s,Mongoloid,unmasked,light,Happiness,Female
66314939.jpg,2000,1333,"[432.85219501304243, 433.31325973657397, 133.14780498695865, 198.7108657885917]",20-30s,Caucasian,unmasked,light,Surprise,Male
57498977.jpg,1333,2000,"[897.7148114955392, 326.9254452479285, 180.14029809045363, 234.08331881422941]",20-30s,Mongoloid,unmasked,light,Happiness,Male
70445704.jpg,2000,1333,"[529.7518890937453, 611.5954983589597, 133.17614259375495, 160.40450164103999]",Kid,Mongoloid,unmasked,mid-light,Happiness,Female
image_65.jpg,1024,1024,"[216.66950354609918, 148.56170212765934, 535.1262411347517, 820.632624113474]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
86977525.jpg,2000,1333,"[441.1201041934226, 123.45059165748108, 325.90242570161956, 379.9278702518098]",20-30s,Caucasian,unmasked,light,Happiness,Female
86327942.jpg,1999,2000,"[850.5575146776398, 570.3253224991589, 144.59969379488396, 207.60239394798828]",Teenager,Negroid,unmasked,mid-light,Surprise,Female
81032887.jpg,2000,1333,"[509.4589914105719, 321.85098421962346, 224.721598778421, 365.5960631215012]",20-30s,Mongoloid,masked,light,Neutral,Female
85639586.jpg,1333,2000,"[402.99999999999943, 530.5385923980706, 634.9999999999997, 655.6157771942137]",20-30s,Mongoloid,unmasked,light,Neutral,Male
83972826.jpg,1333,2000,"[568.9541023964497, 202.71407651023134, 250.04589760354972, 313.90469217007615]",20-30s,Mongoloid,unmasked,light,Happiness,Male
105010109.jpg,1333,2000,"[658.9605341380777, 228.9335200510728, 165.65697151808857, 299.07672087302035]",20-30s,Caucasian,unmasked,light,Fear,Female
image_7449.jpg,1024,1024,"[202.7375886524823, 134.22222222222226, 578.1040189125292, 813.7234042553184]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
61985734.jpg,1333,2000,"[883.9999999999987, 548.0000000000005, 147.977463467099, 235.0238445920621]",Senior,Mongoloid,unmasked,light,Happiness,Female
98639124.jpg,666,2000,"[1309.645786561476, 118.42079233537449, 134.35421343852914, 182.68361450283447]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
58556784.jpg,1333,2000,"[888.0017504376011, 215.9999999999972, 248.99574893723508, 335.99999999999784]",20-30s,Caucasian,unmasked,light,Sadness,Female
85751476.jpg,1333,2000,"[857.5720761559382, 127.11836734693864, 451.1087941976414, 704.6272108843542]",Teenager,Mongoloid,unmasked,mid-light,Neutral,Female
61833685.jpg,2000,1333,"[439.915137773286, 589.9330147314103, 395.13200790820724, 500.17660951998676]",20-30s,Caucasian,unmasked,light,Happiness,Female
65654893.jpg,1334,2000,"[1029.0099263763225, 279.9999999999985, 366.9801472473537, 547.0000000000002]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
44785370.jpg,1333,2000,"[1011.8852347547935, 472.24671392941195, 152.4660596710392, 192.09974573227362]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
74809503.jpg,1354,2000,"[485.13467162594236, 127.00999999999978, 732.3790405343706, 691.1063147077641]",Baby,Mongoloid,unmasked,mid-light,Neutral,Male
68655640.jpg,1333,2000,"[1106.523147492448, 343.48248329442623, 452.40087176826194, 473.51751670557246]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
40565341.jpg,1333,2000,"[813.5971387765584, 128.6559313437479, 253.71834352832633, 334.1893612933684]",20-30s,Caucasian,unmasked,light,Fear,Female
image_2887.jpg,1024,1024,"[208.5268292682932, 169.33658536585307, 588.4829268292685, 711.7024390243881]",Kid,Caucasian,unmasked,light,Neutral,Female
image_7206.jpg,1024,1024,"[229.98048780487753, 199.76097560975603, 555.2585365853662, 735.707317073171]",Kid,Caucasian,unmasked,mid-light,Happiness,Male
81336980.jpg,1330,2000,"[580.0005366213583, 346.9999999999997, 104.9988596796128, 128.99999999999991]",20-30s,Caucasian,unmasked,light,Neutral,Female
